"uuid";"Родитель_Key";"ЭтоГруппа";"Наименование";"Уровень";"Уровень_1";"Уровень_2";"Уровень_3";"Уровень_4";"Уровень_5";"Уровень_6"
"23b1bac3-9d98-11ee-8c27-c862deca6261";c732196a-9d90-11ee-8c27-c862deca6261;false;Темный лен;6;Двери;Задор/Дельта;Полотна;Полотна SP;SP 66;Темный лен
"3fd1e0cc-9d98-11ee-8c27-c862deca6261";c732196a-9d90-11ee-8c27-c862deca6261;false;Тёмно-серый;6;Двери;Задор/Дельта;Полотна;Полотна SP;SP 66;Тёмно-серый
"11e6fc9e-a4f0-11ec-aa0b-505dac4282cc";"14b504b0-4609-11ed-aa23-505dac4282cc";true;Полотна SP;4;Двери;Задор/Дельта;Полотна;Полотна SP;Полотна SP;Полотна SP
ca3f3348-be1b-11f0-8c5f-c63bcafa6d19;b4f86d44-be1b-11f0-8c5f-c63bcafa6d19;false;Венеция SE;6;Двери;Задор/Дельта;Полотна;Полотна Sense;Нестандарт;Венеция SE
e051a645-be1b-11f0-8c5f-c63bcafa6d19;b4f86d44-be1b-11f0-8c5f-c63bcafa6d19;false;Неаполь SE1.1;6;Двери;Задор/Дельта;Полотна;Полотна Sense;Нестандарт;Неаполь SE1.1
"17fbe060-be1c-11f0-8c5f-c63bcafa6d19";b4f86d44-be1b-11f0-8c5f-c63bcafa6d19;false;Неаполь SO;6;Двери;Задор/Дельта;Полотна;Полотна Sense;Нестандарт;Неаполь SO
b4f86d44-be1b-11f0-8c5f-c63bcafa6d19;"9e9b49e0-be1b-11f0-8c5f-c63bcafa6d19";true;Нестандарт;5;Двери;Задор/Дельта;Полотна;Полотна Sense;Нестандарт;Нестандарт
"9e9b49e0-be1b-11f0-8c5f-c63bcafa6d19";"14b504b0-4609-11ed-aa23-505dac4282cc";true;Полотна Sense;4;Двери;Задор/Дельта;Полотна;Полотна Sense;Полотна Sense;Полотна Sense
"634bf0fd-e18b-11f0-8c61-928b0394eb9e";daa2efc9-9831-11ee-8c27-c862deca6261;false;Венеция ПО АК;6;Двери;Задор/Дельта;Полотна;Полотна Zadoor-S Classic;Нестандарт;Венеция ПО АК
"7e813b92-e18b-11f0-8c61-928b0394eb9e";daa2efc9-9831-11ee-8c27-c862deca6261;false;Венеция ПО АК2;6;Двери;Задор/Дельта;Полотна;Полотна Zadoor-S Classic;Нестандарт;Венеция ПО АК2
c41935b0-5bed-11f0-8c52-83eca2bf61c9;daa2efc9-9831-11ee-8c27-c862deca6261;false;Неаполь ПГ Белый матовый;6;Двери;Задор/Дельта;Полотна;Полотна Zadoor-S Classic;Нестандарт;Неаполь ПГ Белый матовый
"2be67efd-9835-11ee-8c27-c862deca6261";daa2efc9-9831-11ee-8c27-c862deca6261;false;Неаполь ПГ Матовый графит;6;Двери;Задор/Дельта;Полотна;Полотна Zadoor-S Classic;Нестандарт;Неаполь ПГ Матовый графит
c3ae54c6-9ff9-11ee-8c27-c862deca6261;daa2efc9-9831-11ee-8c27-c862deca6261;false;Неаполь ПГ Серый матовый;6;Двери;Задор/Дельта;Полотна;Полотна Zadoor-S Classic;Нестандарт;Неаполь ПГ Серый матовый
"860bdcc9-d204-11ed-aa29-505dac4282cc";daa2efc9-9831-11ee-8c27-c862deca6261;false;Неаполь ПО АК;6;Двери;Задор/Дельта;Полотна;Полотна Zadoor-S Classic;Нестандарт;Неаполь ПО АК
d94ce562-f5a3-11ef-8c35-99d78e15fd51;daa2efc9-9831-11ee-8c27-c862deca6261;false;Неаполь ПО АК 2;6;Двери;Задор/Дельта;Полотна;Полотна Zadoor-S Classic;Нестандарт;Неаполь ПО АК 2
daa2efc9-9831-11ee-8c27-c862deca6261;"00a290f8-5fd6-11ec-a9fd-505dac4282cc";true;Нестандарт;5;Двери;Задор/Дельта;Полотна;Полотна Zadoor-S Classic;Нестандарт;Нестандарт
"00a290f8-5fd6-11ec-a9fd-505dac4282cc";"14b504b0-4609-11ed-aa23-505dac4282cc";true;Полотна Zadoor-S Classic;4;Двери;Задор/Дельта;Полотна;Полотна Zadoor-S Classic;Полотна Zadoor-S Classic;Полотна Zadoor-S Classic
"46b91b57-5bee-11f0-8c52-83eca2bf61c9";c9c30711-9831-11ee-8c27-c862deca6261;false;Неаполь ПГ Белый матовый;6;Двери;Задор/Дельта;Полотна;Полотна Zadoor-S Classic;Стандарт;Неаполь ПГ Белый матовый
a0d4b2e2-2211-11ed-aa20-505dac4282cc;c9c30711-9831-11ee-8c27-c862deca6261;false;Неаполь ПГ Матовый графит;6;Двери;Задор/Дельта;Полотна;Полотна Zadoor-S Classic;Стандарт;Неаполь ПГ Матовый графит
"6eaf552f-3d6c-11f1-8c6e-876486533714";c9c30711-9831-11ee-8c27-c862deca6261;false;Неаполь ПО АК2 Голд Вуд;6;Двери;Задор/Дельта;Полотна;Полотна Zadoor-S Classic;Стандарт;Неаполь ПО АК2 Голд Вуд
"5327db82-9b8f-11f0-8c5a-fff9d53af0ac";c9c30711-9831-11ee-8c27-c862deca6261;false;Неаполь ПО АК2 Графит Премьер Мат;6;Двери;Задор/Дельта;Полотна;Полотна Zadoor-S Classic;Стандарт;Неаполь ПО АК2 Графит Премьер Мат
"1783d0a2-3e23-11f1-8c6e-876486533714";c9c30711-9831-11ee-8c27-c862deca6261;false;Неаполь ПО АК2 Матовый кремовый;6;Двери;Задор/Дельта;Полотна;Полотна Zadoor-S Classic;Стандарт;Неаполь ПО АК2 Матовый кремовый
"34c8ef14-d29d-11ed-aa29-505dac4282cc";c9c30711-9831-11ee-8c27-c862deca6261;false;Неаполь ПО Английская Классика 2 Белый мат Сатинат;6;Двери;Задор/Дельта;Полотна;Полотна Zadoor-S Classic;Стандарт;Неаполь ПО Английская Классика 2 Белый мат Сатинат
"58db268b-6e43-11ee-8c24-90ebb049f306";c9c30711-9831-11ee-8c27-c862deca6261;false;Неаполь ПО Английская Классика 2 Мат.графит Сатин.;6;Двери;Задор/Дельта;Полотна;Полотна Zadoor-S Classic;Стандарт;Неаполь ПО Английская Классика 2 Мат.графит Сатин.
"35443ea9-ab96-11ee-8c27-c862deca6261";c9c30711-9831-11ee-8c27-c862deca6261;false;Неаполь ПО Английская Классика 2 Серый мат Сатинат;6;Двери;Задор/Дельта;Полотна;Полотна Zadoor-S Classic;Стандарт;Неаполь ПО Английская Классика 2 Серый мат Сатинат
e1681996-be1d-11f0-8c5f-c63bcafa6d19;c9c30711-9831-11ee-8c27-c862deca6261;false;Неаполь ПО Английская Классика Белый матовый Прозр;6;Двери;Задор/Дельта;Полотна;Полотна Zadoor-S Classic;Стандарт;Неаполь ПО Английская Классика Белый матовый Прозр
"2ad9e04a-5fed-11ec-a9fd-505dac4282cc";c9c30711-9831-11ee-8c27-c862deca6261;false;Неаполь ПО Английская Классика Белый матовый Сатин;6;Двери;Задор/Дельта;Полотна;Полотна Zadoor-S Classic;Стандарт;Неаполь ПО Английская Классика Белый матовый Сатин
"2bef3a05-142f-11ef-8c2c-d0ba8768f0dd";c9c30711-9831-11ee-8c27-c862deca6261;false;Неаполь ПО Английская Классика Графит пр.мат Сатин;6;Двери;Задор/Дельта;Полотна;Полотна Zadoor-S Classic;Стандарт;Неаполь ПО Английская Классика Графит пр.мат Сатин
c253c84f-be1e-11f0-8c5f-c63bcafa6d19;c9c30711-9831-11ee-8c27-c862deca6261;false;Неаполь ПО Английская Классика Матовый графит Проз;6;Двери;Задор/Дельта;Полотна;Полотна Zadoor-S Classic;Стандарт;Неаполь ПО Английская Классика Матовый графит Проз
f1915979-97f8-11ee-8c27-c862deca6261;c9c30711-9831-11ee-8c27-c862deca6261;false;Неаполь ПО Английская Классика Матовый крем Сатин;6;Двери;Задор/Дельта;Полотна;Полотна Zadoor-S Classic;Стандарт;Неаполь ПО Английская Классика Матовый крем Сатин
"39d9cdaf-5fed-11ec-a9fd-505dac4282cc";c9c30711-9831-11ee-8c27-c862deca6261;false;Неаполь ПО Английская Классика Серый матовый Сатин;6;Двери;Задор/Дельта;Полотна;Полотна Zadoor-S Classic;Стандарт;Неаполь ПО Английская Классика Серый матовый Сатин
c9c30711-9831-11ee-8c27-c862deca6261;"00a290f8-5fd6-11ec-a9fd-505dac4282cc";true;Стандарт;5;Двери;Задор/Дельта;Полотна;Полотна Zadoor-S Classic;Стандарт;Стандарт
"15c6c4be-9ff1-11ee-8c27-c862deca6261";d0c784f4-9da2-11ee-8c27-c862deca6261;true;Квалитет K10;6;Двери;Задор/Дельта;Полотна;Полотна Квалитет;Нестандарт;Квалитет K10
b2be2137-be31-11f0-8c5f-c63bcafa6d19;d0c784f4-9da2-11ee-8c27-c862deca6261;true;Квалитет К1;6;Двери;Задор/Дельта;Полотна;Полотна Квалитет;Нестандарт;Квалитет К1
"82a6e226-9da6-11ee-8c27-c862deca6261";d0c784f4-9da2-11ee-8c27-c862deca6261;true;Квалитет К11;6;Двери;Задор/Дельта;Полотна;Полотна Квалитет;Нестандарт;Квалитет К11
"9ae53622-9b94-11f0-8c5a-fff9d53af0ac";d0c784f4-9da2-11ee-8c27-c862deca6261;true;Квалитет К13;6;Двери;Задор/Дельта;Полотна;Полотна Квалитет;Нестандарт;Квалитет К13
"11080098-9b95-11f0-8c5a-fff9d53af0ac";d0c784f4-9da2-11ee-8c27-c862deca6261;true;Квалитет К14;6;Двери;Задор/Дельта;Полотна;Полотна Квалитет;Нестандарт;Квалитет К14
"4e0fd2d9-9b95-11f0-8c5a-fff9d53af0ac";d0c784f4-9da2-11ee-8c27-c862deca6261;true;Квалитет К15;6;Двери;Задор/Дельта;Полотна;Полотна Квалитет;Нестандарт;Квалитет К15
"7e7a44cf-9b95-11f0-8c5a-fff9d53af0ac";d0c784f4-9da2-11ee-8c27-c862deca6261;true;Квалитет К17;6;Двери;Задор/Дельта;Полотна;Полотна Квалитет;Нестандарт;Квалитет К17
"82a6e2ed-9da6-11ee-8c27-c862deca6261";d0c784f4-9da2-11ee-8c27-c862deca6261;true;Квалитет К2;6;Двери;Задор/Дельта;Полотна;Полотна Квалитет;Нестандарт;Квалитет К2
a33ee7de-9b95-11f0-8c5a-fff9d53af0ac;d0c784f4-9da2-11ee-8c27-c862deca6261;true;Квалитет К21;6;Двери;Задор/Дельта;Полотна;Полотна Квалитет;Нестандарт;Квалитет К21
"894ac9ba-9da6-11ee-8c27-c862deca6261";d0c784f4-9da2-11ee-8c27-c862deca6261;true;Квалитет К7;6;Двери;Задор/Дельта;Полотна;Полотна Квалитет;Нестандарт;Квалитет К7
c90bdb00-3d6d-11f1-8c6e-876486533714;d0c784f4-9da2-11ee-8c27-c862deca6261;true;Квалитет К7 ALU;6;Двери;Задор/Дельта;Полотна;Полотна Квалитет;Нестандарт;Квалитет К7 ALU
d0c784f4-9da2-11ee-8c27-c862deca6261;"7fd24a38-357a-11ed-aa22-505dac4282cc";true;Нестандарт;5;Двери;Задор/Дельта;Полотна;Полотна Квалитет;Нестандарт;Нестандарт
"7fd24a38-357a-11ed-aa22-505dac4282cc";"14b504b0-4609-11ed-aa23-505dac4282cc";true;Полотна Квалитет;4;Двери;Задор/Дельта;Полотна;Полотна Квалитет;Полотна Квалитет;Полотна Квалитет
e5667a87-9da1-11ee-8c27-c862deca6261;c4cd90a2-9da2-11ee-8c27-c862deca6261;true;Квалитет К11;6;Двери;Задор/Дельта;Полотна;Полотна Квалитет;Стандарт;Квалитет К11
b3e81789-e2b7-11ef-8c33-ac5a3889fd1c;c4cd90a2-9da2-11ee-8c27-c862deca6261;true;Квалитет К14;6;Двери;Задор/Дельта;Полотна;Полотна Квалитет;Стандарт;Квалитет К14
"14583b6d-e2b8-11ef-8c33-ac5a3889fd1c";c4cd90a2-9da2-11ee-8c27-c862deca6261;true;Квалитет К15;6;Двери;Задор/Дельта;Полотна;Полотна Квалитет;Стандарт;Квалитет К15
a1aa6173-9da2-11ee-8c27-c862deca6261;c4cd90a2-9da2-11ee-8c27-c862deca6261;true;Квалитет К2;6;Двери;Задор/Дельта;Полотна;Полотна Квалитет;Стандарт;Квалитет К2
b1488001-9da2-11ee-8c27-c862deca6261;c4cd90a2-9da2-11ee-8c27-c862deca6261;true;Квалитет К7;6;Двери;Задор/Дельта;Полотна;Полотна Квалитет;Стандарт;Квалитет К7
"62d8a480-3d6d-11f1-8c6e-876486533714";c4cd90a2-9da2-11ee-8c27-c862deca6261;true;Квалитет К7 ALU;6;Двери;Задор/Дельта;Полотна;Полотна Квалитет;Стандарт;Квалитет К7 ALU
c4cd90a2-9da2-11ee-8c27-c862deca6261;"7fd24a38-357a-11ed-aa22-505dac4282cc";true;Стандарт;5;Двери;Задор/Дельта;Полотна;Полотна Квалитет;Стандарт;Стандарт
ade0d46b-2167-11ee-8c1f-81d2968293f9;d771779e-2166-11ee-8c1f-81d2968293f9;false;На заказ Двери Art Lite ;5;Двери;Задор/Дельта;Полотна;Полотна на заказ;На заказ Двери Art Lite ;На заказ Двери Art Lite 
b9fc3f62-2167-11ee-8c1f-81d2968293f9;d771779e-2166-11ee-8c1f-81d2968293f9;false;На заказ Двери Classic Baguette;5;Двери;Задор/Дельта;Полотна;Полотна на заказ;На заказ Двери Classic Baguette;На заказ Двери Classic Baguette
e398cf41-2167-11ee-8c1f-81d2968293f9;d771779e-2166-11ee-8c1f-81d2968293f9;false;На заказ Двери Filomuro;5;Двери;Задор/Дельта;Полотна;Полотна на заказ;На заказ Двери Filomuro;На заказ Двери Filomuro
d6b767db-2167-11ee-8c1f-81d2968293f9;d771779e-2166-11ee-8c1f-81d2968293f9;false;На заказ Двери Квалитет;5;Двери;Задор/Дельта;Полотна;Полотна на заказ;На заказ Двери Квалитет;На заказ Двери Квалитет
d771779e-2166-11ee-8c1f-81d2968293f9;"14b504b0-4609-11ed-aa23-505dac4282cc";true;Полотна на заказ;4;Двери;Задор/Дельта;Полотна;Полотна на заказ;Полотна на заказ;Полотна на заказ
"223046d9-faea-11ee-8c2c-d0ba8768f0dd";"44964e5e-dd8f-11ec-aa17-505dac4282cc";false;Доборный брус;4;Двери;Задор/Дельта;Рекламная продукция;Доборный брус;Доборный брус;Доборный брус
"509118c0-dd98-11ec-aa17-505dac4282cc";"44964e5e-dd8f-11ec-aa17-505dac4282cc";false;Короба;4;Двери;Задор/Дельта;Рекламная продукция;Короба;Короба;Короба
"4e39f4eb-dd99-11ec-aa17-505dac4282cc";"44964e5e-dd8f-11ec-aa17-505dac4282cc";false;Наличники;4;Двери;Задор/Дельта;Рекламная продукция;Наличники;Наличники;Наличники
"1b279ac2-dd9a-11ec-aa17-505dac4282cc";"44964e5e-dd8f-11ec-aa17-505dac4282cc";false;Образцы полотен;4;Двери;Задор/Дельта;Рекламная продукция;Образцы полотен;Образцы полотен;Образцы полотен
"14f61ed2-dd9a-11ec-aa17-505dac4282cc";"44964e5e-dd8f-11ec-aa17-505dac4282cc";false;Плинтус;4;Двери;Задор/Дельта;Рекламная продукция;Плинтус;Плинтус;Плинтус
"2bf6f90d-ddaf-11ec-aa17-505dac4282cc";"44964e5e-dd8f-11ec-aa17-505dac4282cc";false;Притворная планка;4;Двери;Задор/Дельта;Рекламная продукция;Притворная планка;Притворная планка;Притворная планка
"44964e5e-dd8f-11ec-aa17-505dac4282cc";"906172ca-5fd0-11ec-a9fd-505dac4282cc";true;Рекламная продукция;3;Двери;Задор/Дельта;Рекламная продукция;Рекламная продукция;Рекламная продукция;Рекламная продукция
"50dcffd1-e221-11f0-8c61-928b0394eb9e";"44964e5e-dd8f-11ec-aa17-505dac4282cc";false;Стекла;4;Двери;Задор/Дельта;Рекламная продукция;Стекла;Стекла;Стекла
"6fe4e50a-1244-11f1-8c67-da8e39b70df6";"5b9ed7b4-3bb7-11f0-8c43-e749b1bdfc3b";false;Orhun Door;3;Двери;Местные;Orhun Door;Orhun Door;Orhun Door;Orhun Door
"4a1bde59-c121-11f0-8c60-ed99052a37f1";"5b9ed7b4-3bb7-11f0-8c43-e749b1bdfc3b";false;RDR;3;Двери;Местные;RDR;RDR;RDR;RDR
"5b9ed7b4-3bb7-11f0-8c43-e749b1bdfc3b";ac22609c-8805-11ec-aa01-505dac4282cc;true;Местные;2;Двери;Местные;Местные;Местные;Местные;Местные
bba8ac9f-3bba-11f0-8c43-e749b1bdfc3b;"5b9ed7b4-3bb7-11f0-8c43-e749b1bdfc3b";false;местные;3;Двери;Местные;местные;местные;местные;местные
